2057	8
2057	719
2057	1078
2058	1
2058	2
2058	5
2058	6
2058	10
2058	11
2058	14
2058	15
2058	17
2058	682
2058	1078
2058	1527
2058	1644
2058	2055
2059	1
2059	50
2059	719
2059	1075
2059	1078
2059	1519
2059	2056
2059	2057
2060	1
2060	50
2060	719
2060	1072
2060	1078
2060	1519
2060	1520
2060	2056
2060	2057
2060	2058
2060	2059
308	2
308	8
308	14
308	18
308	38
308	55
308	64
308	65
308	70
308	177
308	301
308	302
308	303
682	2
682	4
682	5
682	6
682	10
682	15
682	17
682	18
682	21
682	60
682	468
682	553
682	638
820	2
820	4
820	15
820	21
820	26
820	52
820	334
820	335
820	444
820	468
820	638
820	682
820	686
820	811
820	812
820	813
820	814
1002	2
1002	6
1002	15
1002	16
1002	17
1002	25
1002	52
1002	997
1002	998
1002	1000
1198	2
1198	177
1198	508
1198	1171
1288	2
1288	560
1288	568
1288	632
1288	1106
1288	1136
1288	1283
1288	1285
1288	1287
1637	2
1637	5
1637	468
1637	812
1637	841
1637	1634
1648	2
1648	4
1648	812
1648	813
1648	820
1648	1635
1648	1637
1648	1643
1648	1645
1746	2
2598	2
2598	1198
2599	2
2599	669
2599	2598
2957	2
2957	3
2957	17
2957	1236
2957	2956
4222	2
4222	18
4222	308
4222	334
4222	767
4222	813
4222	820
4222	825
4222	1102
4222	1640
4222	1649
4222	1826
4222	2547
4222	2705
4222	2812
4222	2813
15817	2
15817	70
15817	1102
15817	1593
15817	1845
15817	2605
15817	3867
15817	3883
15817	3917
15817	4288
15817	4296
15817	5939
15817	7092
15817	8436
15817	9289
15817	10684
15817	10685
15817	10688
15817	10694
15817	10702
15817	10706
15817	10708
15817	10710
15817	12159
15817	13006
15817	14953
17296	2
17296	1898
17296	1906
17296	1912
17296	1927
17296	1941
17296	2606
17296	3578
17296	3707
17296	3723
17296	3735
17296	3929
17296	4020
17296	5118
17296	5467
17296	7107
17296	7110
17296	8181
17296	8421
17296	8621
17296	8711
17296	9468
17296	9469
17296	10831
17296	10956
17296	12980
17296	12981
17296	12982
17296	12984
17296	13173
17296	13461
17296	14695
17296	14966
17296	15243
17296	15343
17296	15347
17296	15402
17296	15571
17296	15856
17296	16173
17296	17108
17296	17289
17296	17290
17296	17292
17296	17293
17296	17295
30604	2
30604	319
30604	1047
30604	1142
30604	2358
30604	5452
30604	5454
30604	5461
30604	5720
30604	7513
30604	7770
30604	8425
30604	9198
30604	10713
30604	15768
30604	30116
42295	2
42295	2215
42295	6569
42295	13353
42295	14800
42295	22906
42295	24179
42295	24651
42295	24666
42295	41864
42295	42294
2173	3
2173	50
2173	334
2173	455
2173	477
2173	1198
2173	2053
2173	2118
2174	3
2174	7
2174	8
2174	84
2174	414
2174	479
2174	480
2174	482
2174	483
2174	488
2174	489
2174	490
2174	492
2174	493
2174	495
2174	496
2174	530
2174	727
2174	962
2174	1174
2174	1198
2174	1557
2174	1559
2174	1717
2174	1718
2174	1719
2174	1722
2174	1735
2174	1736
2174	1737
2174	1785
2174	2044
2174	2047
2174	2053
2174	2118
2635	3
2635	7
2635	12
2635	44
2635	1073
2635	1198
2635	2053
2637	3
2637	959
2637	1187
2637	1190
2637	1193
2637	1198
2637	2053
2637	2173
2637	2174
2887	3
2956	3
2956	4
2956	6
2956	820
2956	1086
2956	1424
2956	1653
2956	2053
2956	2173
2958	3
2959	3
2959	422
468	4
468	8
468	10
468	14
468	21
468	22
468	36
468	40
468	46
468	54
468	55
468	99
468	177
468	206
468	242
468	253
468	279
468	358
468	359
468	361
468	363
468	422
468	450
468	452
468	467
638	4
638	8
638	21
638	26
638	164
638	165
638	169
638	177
638	191
638	195
638	238
638	241
638	243
638	260
638	268
638	319
638	335
638	445
638	450
638	470
638	476
638	485
638	497
638	509
638	521
638	528
638	559
638	570
638	582
638	630
638	633
638	635
686	4
686	10
686	21
686	26
686	60
686	444
686	626
686	682
686	685
812	4
812	5
812	15
812	21
812	26
812	52
812	334
812	444
812	686
812	811
813	4
813	10
813	14
813	15
813	17
813	21
813	25
813	26
813	243
813	335
813	444
813	626
813	638
813	686
813	811
814	4
814	811
814	812
814	813
1094	4
1094	10
1094	21
1094	26
1094	334
1094	444
1094	626
1094	685
1094	686
1094	748
1094	754
1094	812
1094	813
1094	820
1094	841
1094	1086
1094	1087
1527	4
1527	8
1527	17
1527	22
1527	55
1527	84
1527	128
1527	357
1527	422
1527	432
1527	450
1527	470
1527	471
1527	509
1527	583
1527	593
1527	709
1527	784
1527	794
1527	806
1527	848
1527	966
1527	1044
1527	1084
1527	1142
1527	1192
1527	1211
1527	1308
1527	1311
1527	1462
1527	1465
1527	1511
1635	4
1635	5
1635	21
1635	812
1635	1527
1639	4
1639	5
1639	8
1639	21
1639	169
1639	241
1639	444
1639	468
1639	682
1639	686
1639	812
1639	813
1639	820
1639	1148
1639	1156
1639	1277
1639	1278
1639	1286
1639	1348
1639	1351
1639	1411
1639	1634
1639	1635
1639	1637
1640	4
1640	21
1640	282
1640	444
1640	812
1640	1635
1640	1639
1641	4
1641	14
1641	21
1641	26
1641	334
1641	468
1641	638
1641	686
1641	812
1641	813
1641	820
1641	1094
1641	1634
1641	1635
1641	1637
1641	1639
1642	4
1642	21
1642	70
1642	172
1642	468
1642	638
1642	812
1642	813
1642	1136
1642	1635
1642	1638
1643	4
1643	5
1643	21
1643	812
1643	1634
1643	1635
1643	1637
1643	1639
1643	1640
1643	1642
1645	4
1645	5
1645	10
1645	14
1645	21
1645	24
1645	26
1645	334
1645	626
1645	638
1645	686
1645	812
1645	813
1645	820
1645	841
1645	1094
1645	1480
1645	1634
1645	1635
1645	1636
1645	1637
1645	1638
1645	1639
1645	1641
1645	1642
1645	1643
1647	4
1647	10
1647	14
1647	21
1647	468
1647	686
1647	812
1647	813
1647	1094
1647	1636
1647	1639
1647	1645
1649	4
1649	21
1649	22
1649	25
1649	26
1649	243
1649	334
1649	335
1649	444
1649	626
1649	685
1649	686
1649	812
1649	813
1649	820
1649	825
1649	839
1649	841
1649	1094
1649	1634
1649	1636
1649	1641
1649	1642
1649	1643
1649	1645
2547	4
2547	313
2547	686
2547	813
2547	1077
2547	1636
2547	1649
2547	2545
2547	2546
4218	4
4218	21
4218	279
4218	334
4218	444
4218	450
4218	686
4218	813
4218	841
4218	1086
4218	1094
4218	1634
4218	1641
4218	1645
4218	1649
4218	1653
4218	2184
4218	2607
4218	3586
4245	4
4245	212
4245	663
4245	735
4245	850
4245	891
4245	974
4245	975
4245	976
4245	981
4245	984
4245	1251
4245	1445
4245	1645
4245	1770
4245	1902
4245	3131
4245	3210
4245	4234
4502	4
4502	22
4502	450
4502	471
4502	477
4502	549
4502	550
4502	665
4502	705
4502	1156
4502	1158
4502	1193
4502	1645
4502	2071
4502	2072
4502	2399
4502	2401
4502	2424
4502	2511
4502	2550
4502	2554
4502	3158
4502	3815
4502	3816
4502	4132
4502	4474
4502	4482
4502	4483
4963	4
4963	549
4963	678
4963	1134
4963	1153
4963	1156
4963	1158
4963	1278
4963	1645
4963	2072
4963	2399
4963	2550
4963	3158
4963	3357
4963	3816
4963	4482
4963	4502
4963	4648
4963	4677
4963	4678
4963	4681
4963	4775
4963	4801
4963	4930
12365	4
12365	2547
12365	5812
12365	6952
12365	10841
12365	11779
12366	4
12366	12365
334	5
334	21
334	26
334	302
334	304
1638	5
1638	533
1638	812
1638	1136
1638	1194
1638	1196
1638	1209
1638	1303
6514	5
6514	2847
6569	5
6569	6
6569	15
6569	17
6569	197
6569	682
6569	1236
6569	2054
6569	2055
6569	2084
6569	2215
6569	3126
6569	5834
7816	5
7816	15
7816	682
13319	5
13319	6
13319	65
13319	1102
13319	3093
13319	11692
13321	5
13321	65
13321	2473
13321	2998
13321	3300
13321	4428
13321	6514
13321	13319
13419	5
13420	5
13420	6
13420	3768
13420	8978
13420	13355
49	6
49	7
51	6
51	49
969	6
969	17
969	52
969	735
969	850
969	853
969	967
1723	6
1723	55
1723	154
1723	404
1723	422
1723	468
1723	475
1723	486
1723	487
1723	489
1723	490
1723	492
1723	495
1723	496
1723	502
1723	526
1723	527
1723	605
1723	1083
1723	1089
1723	1174
1723	1193
1723	1227
1723	1270
1723	1304
1723	1444
1723	1462
1723	1561
1723	1569
1723	1589
1723	1591
1723	1597
1723	1710
1723	1712
1723	1719
1723	1720
1723	1722
2510	6
2510	10
2510	14
2510	15
2510	632
2510	680
2510	1126
2510	1198
2510	1288
2510	1786
2510	2054
2510	2058
2510	2234
2510	2266
2510	2507
2510	2508
2510	2509
5303	6
5303	51
5303	52
5303	3128
5303	3363
5778	6
5778	55
5778	468
5778	470
5778	1196
5778	1394
5778	1430
5778	1438
5778	1445
5778	1469
5778	1493
5778	1516
5778	1520
5778	1532
5778	1585
5778	1728
5778	2074
5778	2798
5778	2929
5778	3573
5778	3744
5778	3821
5778	4029
5778	4140
5778	4170
5778	4352
5778	5317
12435	6
12435	359
12435	1469
12435	1494
12435	1516
12435	2074
12435	4140
12435	4154
12435	5626
12435	6383
12435	7155
12435	7194
12435	8374
12435	9005
12435	9149
12435	9377
12435	9538
12435	10662
12435	11091
14761	6
14761	15
14761	16
14761	19
14761	1644
14761	6374
14761	6389
14761	6422
14762	6
14762	5303
14763	6
14763	4872
1004	7
1004	44
1004	997
1004	998
1004	1000
1004	1002
1004	1003
2638	7
2638	180
2638	477
2638	1198
2638	1512
2638	2174
2638	2637
2639	7
2639	50
2639	1074
2639	1198
2639	2053
2639	2173
2639	2174
2639	2251
2639	2636
2639	2637
5453	7
5453	315
5453	450
5453	1102
5453	2207
5453	2218
5453	2293
5453	2318
5453	2326
5453	2361
5453	3578
5453	3626
5453	3903
5453	3918
5453	3942
5453	3988
5453	5029
5453	5108
5453	5117
5453	5118
5453	5120
5453	5122
5453	5138
5453	5143
5453	5159
5453	5427
5453	5449
5453	5451
5453	5452
12166	7
12166	177
12166	477
12166	521
12166	617
12166	687
12166	714
12166	1085
12166	1227
12166	1266
12166	1293
12166	1431
12166	1801
12166	1804
12166	1890
12166	2053
12166	2173
12166	2639
12166	3468
12166	4203
12166	5376
12166	5379
12166	5385
12166	5865
12166	7153
12166	8372
12166	8869
12166	9948
12166	10095
12166	10723
15216	7
15216	2579
15216	2639
15216	5845
38	8
38	37
46	8
46	37
46	38
46	42
46	43
46	45
47	8
47	37
47	38
47	42
47	43
47	45
47	46
99	8
99	14
99	55
99	85
99	87
99	97
99	98
124	8
124	85
124	88
124	89
124	90
124	95
124	101
124	107
124	112
124	113
124	121
160	8
160	20
160	32
160	36
163	8
163	47
163	160
164	8
164	22
164	38
164	40
164	46
164	160
164	163
177	8
177	38
177	46
177	47
177	160
177	163
177	164
177	169
195	8
195	160
195	163
195	165
195	169
195	177
195	191
206	8
206	22
206	73
206	84
206	93
206	98
206	141
206	160
206	177
237	8
237	22
237	23
237	163
237	164
237	177
237	231
237	233
237	234
237	235
241	8
241	22
241	169
241	195
241	206
241	231
241	232
241	233
241	234
241	235
241	237
241	238
241	240
253	8
253	22
253	164
253	177
253	182
253	206
253	231
253	234
253	237
253	244
253	248
279	8
279	54
279	84
279	89
279	101
279	107
279	113
279	115
279	117
279	122
279	206
279	226
279	231
279	276
298	8
298	161
298	206
298	221
309	8
309	206
309	302
309	306
319	8
319	14
319	66
319	70
319	302
319	308
335	8
335	14
335	25
335	26
335	302
335	303
335	308
335	330
357	8
357	17
357	93
357	177
357	206
357	309
357	316
357	355
358	8
358	22
358	46
358	84
358	177
358	206
358	229
358	355
363	8
363	46
363	206
363	355
363	358
363	359
363	361
422	8
422	22
422	39
422	55
422	84
422	206
422	229
422	279
422	358
422	368
422	372
422	376
422	379
422	387
422	397
422	400
422	403
444	8
444	26
444	177
444	199
444	443
445	8
445	173
445	177
445	335
445	443
448	8
448	93
448	132
448	182
448	306
448	309
448	357
448	443
450	8
450	14
450	20
450	22
450	35
450	39
450	40
450	82
450	84
450	89
450	94
450	130
450	132
450	177
450	206
450	229
450	234
450	253
450	279
450	308
450	309
450	357
450	366
450	370
450	422
450	428
450	443
470	8
470	14
470	22
470	35
470	39
470	55
470	68
470	84
470	98
470	99
470	116
470	125
470	154
470	173
470	206
470	221
470	223
470	225
470	226
470	242
470	291
470	295
470	357
470	361
470	370
470	373
470	379
470	396
470	400
470	403
470	422
470	450
470	452
470	468
476	8
476	26
476	38
476	164
476	177
476	206
476	236
476	243
476	278
476	290
476	474
553	8
553	10
553	25
553	83
553	84
553	206
553	243
553	265
553	279
553	285
553	286
553	288
553	487
553	521
553	548
553	551
559	8
559	59
559	163
559	169
559	177
559	195
559	497
564	8
564	59
564	335
564	444
564	558
564	559
564	561
564	562
564	563
570	8
570	88
570	89
570	90
570	91
570	94
570	95
570	100
570	102
570	104
570	107
570	110
570	122
570	124
570	127
570	149
570	151
570	153
570	170
570	177
570	189
570	406
570	407
570	411
570	416
570	431
570	438
570	514
570	518
570	520
570	535
570	541
615	8
615	102
615	109
615	110
615	120
615	127
615	177
615	425
615	431
615	509
615	541
615	569
615	573
615	576
630	8
630	164
630	177
631	8
631	468
631	630
633	8
633	164
633	243
633	308
633	335
633	445
633	630
633	631
634	8
634	630
634	631
635	8
635	40
635	163
635	164
635	177
635	237
635	253
635	445
635	468
635	470
635	553
635	564
635	630
639	8
639	22
639	38
639	66
639	71
639	98
639	162
639	206
639	243
639	253
639	282
639	450
639	470
639	476
639	567
639	630
639	633
639	637
639	638
640	8
640	164
640	177
640	630
641	8
641	56
641	206
641	236
641	279
641	290
641	422
641	468
641	518
641	553
641	630
645	8
645	68
645	164
645	177
645	237
645	509
645	630
645	635
645	638
648	8
648	177
648	237
648	449
648	630
648	645
651	8
651	35
651	45
651	47
651	164
651	177
651	468
651	630
651	635
651	638
651	645
651	648
655	8
655	169
655	170
655	177
655	195
655	528
655	559
655	571
655	630
655	638
696	8
696	60
696	164
696	333
696	358
696	470
696	558
702	8
702	60
702	164
702	206
702	358
702	444
702	558
702	696
739	8
739	65
739	169
739	177
739	238
739	241
739	242
739	246
739	248
739	260
739	415
739	418
739	478
739	638
739	657
739	673
739	683
739	684
749	8
749	206
749	232
749	244
749	553
749	638
749	695
749	747
763	8
763	359
763	361
763	363
763	757
775	8
775	169
775	170
775	195
775	485
775	497
775	515
775	521
775	528
775	535
775	559
775	570
775	638
775	651
796	8
796	227
796	570
806	8
806	22
806	40
806	46
806	164
806	167
806	177
806	191
806	206
806	308
806	357
806	358
806	370
806	422
806	444
806	450
806	468
806	470
806	570
806	631
806	635
806	638
806	749
835	8
835	164
835	422
835	444
835	450
835	535
835	558
835	565
835	635
835	696
835	702
841	8
841	21
841	23
841	26
841	50
841	164
841	334
841	444
841	535
841	558
841	685
841	686
841	696
841	702
841	813
841	820
841	835
843	8
843	163
843	177
843	444
843	535
843	558
843	702
843	761
843	835
843	840
843	841
848	8
848	22
848	45
848	46
848	177
848	368
848	422
848	444
848	450
848	470
848	553
848	558
848	696
848	702
848	806
848	843
848	844
848	845
849	8
849	735
1126	8
1126	242
1126	518
1126	520
1126	632
1126	658
1126	662
1126	665
1126	671
1126	672
1126	677
1126	1071
1126	1081
1126	1106
1134	8
1134	46
1134	164
1134	177
1134	237
1134	253
1134	335
1134	358
1134	359
1134	422
1134	445
1134	446
1134	450
1134	468
1134	476
1134	633
1134	635
1134	638
1134	645
1134	687
1134	782
1134	835
1134	841
1134	848
1135	8
1135	206
1135	243
1135	359
1135	363
1135	422
1135	445
1135	450
1135	471
1135	641
1135	713
1135	763
1135	907
1136	8
1136	36
1136	164
1136	177
1136	206
1136	237
1136	253
1136	445
1136	468
1136	632
1136	635
1136	638
1136	737
1136	840
1136	996
1136	1134
1186	8
1186	32
1186	36
1186	162
1186	164
1186	1131
1186	1135
1187	8
1187	162
1187	279
1187	476
1187	485
1187	497
1187	509
1187	515
1187	526
1187	528
1187	535
1187	638
1187	775
1187	806
1187	840
1187	958
1187	959
1187	960
1187	961
1187	964
1191	8
1191	14
1191	16
1191	162
1191	190
1191	701
1191	1070
1233	8
1233	22
1233	32
1233	36
1233	40
1233	163
1233	164
1233	177
1233	206
1233	237
1233	468
1233	635
1233	638
1233	645
1233	806
1233	1134
1233	1136
1233	1186
1233	1191
1285	8
1285	286
1285	370
1285	1134
1285	1136
1285	1156
1285	1283
1392	8
1392	25
1392	46
1392	209
1392	237
1392	564
1392	566
1392	633
1392	650
1392	761
1392	766
1392	767
1392	835
1392	842
1392	848
1392	952
1392	1065
1392	1131
1392	1391
1424	8
1424	163
1424	177
1424	509
1424	645
1424	848
1424	959
1424	1403
1424	1405
1424	1410
1424	1414
1424	1415
1424	1422
1490	8
1490	171
1490	175
1490	359
1490	499
1490	509
1490	735
1490	1028
1490	1106
1490	1403
1490	1405
1490	1416
1490	1427
1490	1436
1490	1443
1490	1449
1490	1453
1490	1455
1490	1456
1490	1458
1490	1460
1490	1461
1490	1463
1490	1467
1490	1468
1490	1469
1490	1471
1490	1474
1490	1475
1490	1476
1490	1478
1490	1482
1490	1483
1490	1484
1490	1487
1508	8
1508	46
1508	164
1508	177
1508	196
1508	335
1508	358
1508	363
1508	370
1508	444
1508	509
1508	650
1508	766
1508	806
1508	845
1508	848
1508	1134
1508	1135
1508	1138
1508	1140
1508	1420
1508	1479
1538	8
1538	99
1538	164
1538	635
1538	1136
1538	1241
1538	1403
1538	1417
1646	8
1646	21
1646	177
1646	553
1646	682
1646	812
1646	1639
1655	8
1655	22
1655	206
1655	290
1655	308
1655	328
1655	450
1655	476
1655	559
1655	565
1655	633
1655	638
1655	650
1655	737
1655	806
1655	812
1655	848
1655	1102
1655	1134
1655	1142
1655	1251
1655	1306
1655	1326
1655	1392
1655	1412
1655	1601
1738	8
1738	229
1738	359
1738	370
1738	450
1738	470
1738	473
1738	641
1738	653
1738	736
1738	806
1738	823
1738	843
1738	845
1738	951
1738	1077
1738	1138
1738	1140
1738	1227
1738	1319
1738	1330
1738	1420
1738	1457
1738	1470
1738	1475
1738	1492
1738	1493
1738	1520
1738	1534
1738	1589
1738	1593
1738	1601
1738	1630
1738	1655
1738	1685
1738	1727
1738	1729
1852	8
1852	84
1852	114
1852	147
1852	268
1852	269
1852	382
1852	403
1852	411
1852	422
1852	481
1852	526
1852	848
1852	1020
1852	1208
1852	1336
1852	1407
1852	1417
1852	1462
1852	1520
1852	1744
1873	8
1873	20
1873	22
1873	55
1873	84
1873	206
1873	370
1873	397
1873	400
1873	403
1873	422
1873	468
1873	470
1873	634
1873	675
1873	714
1873	791
1873	805
1873	806
1873	823
1873	848
1873	1077
1873	1196
1873	1328
1873	1407
1873	1465
1873	1520
1873	1526
1873	1532
1873	1584
1873	1631
1873	1738
1873	1744
1873	1845
1888	8
1888	177
1888	1887
1901	8
1901	13
1901	14
1901	55
1901	68
1901	93
1901	97
1901	98
1901	100
1901	107
1901	109
1901	110
1901	112
1901	115
1901	116
1901	121
1901	122
1901	125
1901	128
1901	132
1901	150
1901	309
1901	314
1901	319
1901	428
1901	431
1901	432
1901	477
1901	510
1901	512
1901	517
1901	523
1901	529
1901	531
1901	535
1901	540
1901	542
1901	573
1901	582
1901	591
1901	593
1901	595
1901	598
1901	607
1901	688
1901	719
1901	777
1901	778
1901	779
1901	784
1901	787
1901	830
1901	964
1901	1102
1901	1142
1901	1192
1901	1199
1901	1203
1901	1207
1901	1208
1901	1211
1901	1212
1901	1213
1901	1218
1901	1366
1901	1376
1901	1449
1901	1527
1901	1652
1901	1748
1901	1873
1901	1899
1962	8
1962	163
1962	195
1962	545
1962	1136
1962	1955
1962	1956
1962	1958
1995	8
1995	22
1995	39
1995	55
1995	84
1995	98
1995	206
1995	241
1995	312
1995	357
1995	370
1995	400
1995	422
1995	448
1995	449
1995	450
1995	468
1995	470
1995	480
1995	510
1995	522
1995	553
1995	574
1995	638
1995	641
1995	758
1995	794
1995	806
1995	835
1995	848
1995	961
1995	1020
1995	1227
1995	1285
1995	1290
1995	1311
1995	1318
1995	1336
1995	1462
1995	1465
1995	1475
1995	1491
1995	1492
1995	1519
1995	1520
1995	1526
1995	1527
1995	1529
1995	1551
1995	1579
1995	1631
1995	1720
1995	1735
1995	1738
1995	1744
1995	1835
1995	1852
1995	1862
1995	1873
1995	1891
1995	1899
1995	1901
1995	1942
1995	1970
1995	1977
1995	1978
2074	8
2074	363
2074	422
2074	450
2074	494
2074	581
2074	653
2074	872
2074	1102
2074	1227
2074	1298
2074	1341
2074	1408
2074	1444
2074	1462
2074	1465
2074	1493
2074	1494
2074	1570
2074	1723
2074	1731
2074	1732
2074	1735
2074	1770
2074	1778
2074	1852
2074	1899
2074	1901
2074	1995
2074	2047
2108	8
2108	195
2108	559
2108	638
2108	655
2108	775
2108	782
2108	820
2108	1134
2108	1348
2108	2077
2108	2107
2137	8
2137	22
2137	106
2137	169
2137	195
2137	206
2137	238
2137	242
2137	243
2137	253
2137	476
2137	485
2137	497
2137	521
2137	528
2137	638
2137	641
2137	655
2137	775
2137	776
2137	915
2137	959
2137	961
2137	964
2137	1125
2137	1127
2137	1172
2137	1187
2137	1273
2137	1274
2137	1287
2137	1301
2137	1302
2137	1314
2137	1348
2137	1390
2137	1412
2137	1428
2137	1437
2137	1441
2137	1446
2137	1592
2137	1686
2137	1706
2137	1707
2137	2001
2137	2072
2137	2073
2137	2083
2137	2108
2137	2113
2137	2114
2137	2115
2137	2116
2137	2119
2137	2120
2137	2121
2137	2129
2137	2131
2137	2132
2137	2133
2184	8
2184	164
2184	319
2184	627
2184	1077
2184	1134
2184	1685
2254	8
2254	279
2254	497
2254	638
2254	641
2254	775
2254	1576
2254	1577
2254	2119
2254	2137
2254	2251
2290	8
2290	10
2290	38
2290	164
2290	243
2290	308
2290	335
2290	345
2290	450
2290	455
2290	631
2290	633
2290	635
2290	638
2290	641
2290	763
2290	813
2290	1134
2290	1135
2290	1207
2290	1634
2290	1636
2290	1642
2290	1686
2293	8
2293	93
2293	132
2293	309
2293	316
2293	327
2293	357
2293	448
2293	449
2293	477
2293	737
2293	787
2293	1037
2293	1102
2293	1901
2293	1903
2293	1913
2293	1944
2293	2185
2293	2207
2294	8
2294	177
2294	737
2294	1641
2294	1645
2294	2052
2296	8
2296	14
2296	64
2296	66
2296	98
2296	308
2296	319
2296	516
2296	529
2296	737
2296	848
2296	1102
2296	1136
2296	1207
2296	1209
2296	1218
2296	1411
2296	1434
2296	1698
2296	1706
2296	1899
2296	1901
2296	1925
2296	1985
2296	1986
2296	1988
2296	2097
2296	2124
2296	2125
2296	2128
2296	2133
2296	2137
2296	2141
2296	2153
2296	2185
2296	2187
2296	2192
2296	2207
2296	2260
2305	8
2305	206
2305	309
2305	357
2305	448
2305	449
2305	450
2305	477
2305	737
2305	787
2305	848
2305	1040
2305	1077
2305	1102
2305	1144
2305	1380
2305	1655
2305	1913
2305	2097
2305	2132
2305	2207
2305	2209
2305	2293
2314	8
2314	14
2314	109
2314	164
2314	177
2314	319
2314	328
2314	450
2314	553
2314	564
2314	635
2314	638
2314	639
2314	645
2314	737
2314	802
2314	806
2314	848
2314	951
2314	1102
2314	1134
2314	1136
2314	1140
2314	1186
2314	1233
2314	1385
2314	1392
2314	1462
2314	1655
2314	1706
2314	1738
2314	2124
2314	2207
2314	2296
2314	2298
2314	2301
2314	2305
2314	2312
2330	8
2330	206
2330	319
2330	349
2330	450
2330	573
2330	737
2330	955
2330	1040
2330	1102
2330	1142
2330	1207
2330	1527
2330	1608
2330	1655
2330	1756
2330	1899
2330	1901
2330	1906
2330	1924
2330	1944
2330	1945
2330	2113
2330	2132
2330	2186
2330	2190
2330	2191
2330	2200
2330	2207
2330	2297
2330	2298
2330	2300
2330	2313
2330	2318
2330	2321
2330	2323
2330	2325
2330	2329
2339	8
2339	35
2339	55
2339	422
2339	450
2339	468
2339	737
2339	848
2339	1102
2339	1191
2339	1192
2339	1462
2339	1526
2339	1655
2339	1873
2339	1901
2339	2097
2339	2296
2339	2298
2339	2301
2339	2314
2339	2335
2361	8
2361	128
2361	206
2361	279
2361	315
2361	316
2361	448
2361	468
2361	477
2361	523
2361	542
2361	591
2361	737
2361	787
2361	1045
2361	1084
2361	1102
2361	1142
2361	1211
2361	1376
2361	1439
2361	1527
2361	1733
2361	1898
2361	1899
2361	1902
2361	1905
2361	1906
2361	1911
2361	1914
2361	1917
2361	1919
2361	1927
2361	1934
2361	1943
2361	1944
2361	1945
2361	1946
2361	1982
2361	1995
2361	2062
2361	2207
2361	2270
2361	2305
2361	2306
2361	2311
2361	2312
2361	2313
2361	2318
2361	2320
2361	2322
2361	2331
2361	2333
2361	2340
2361	2356
2363	8
2363	22
2363	319
2363	450
2363	468
2363	471
2363	737
2363	787
2363	848
2363	1102
2363	1207
2363	1462
2363	1465
2363	1475
2363	1520
2363	1655
2363	1699
2363	1728
2363	1744
2363	1873
2363	1944
2363	1995
2363	2102
2363	2207
2363	2216
2363	2300
2363	2304
2363	2305
2363	2313
2363	2314
2363	2320
2363	2330
2363	2331
2363	2332
2363	2334
2363	2335
2363	2341
2363	2344
2363	2346
2363	2348
2363	2356
2363	2358
2371	8
2371	35
2371	46
2371	55
2371	102
2371	196
2371	229
2371	241
2371	309
2371	349
2371	358
2371	370
2371	422
2371	450
2371	535
2371	553
2371	638
2371	641
2371	737
2371	760
2371	796
2371	823
2371	840
2371	848
2371	938
2371	1002
2371	1018
2371	1077
2371	1102
2371	1142
2371	1192
2371	1292
2371	1312
2371	1336
2371	1409
2371	1457
2371	1462
2371	1465
2371	1475
2371	1526
2371	1527
2371	1534
2371	1551
2371	1579
2371	1593
2371	1613
2371	1614
2371	1631
2371	1655
